,T,RH,WS,Rs,P
2011-05-02 18:00:00,35.85,20.15,1.51,0.05,97.74
2011-05-02 19:00:00,33.86,22.6,1.45,0.0,97.8
2011-05-02 20:00:00,32.93,24.07,1.59,0.0,97.86
2011-05-02 21:00:00,32.09,25.67,1.71,0.0,97.9
2011-05-02 22:00:00,31.3,27.4,1.82,0.0,97.9
2011-05-02 23:00:00,30.54,29.17,1.93,0.0,97.87
2011-05-03 00:00:00,29.85,30.89,2.17,0.0,97.84
2011-05-03 01:00:00,29.41,32.28,2.95,0.0,97.81
2011-05-03 02:00:00,28.76,34.5,3.75,0.0,97.81
2011-05-03 03:00:00,28.1,37.74,4.3,0.0,97.84
2011-05-03 04:00:00,27.42,42.05,4.57,0.0,97.89
2011-05-03 05:00:00,26.78,46.52,4.75,0.03,97.96
2011-05-03 06:00:00,27.45,46.84,5.61,0.47,98.04
2011-05-03 07:00:00,29.41,43.05,6.38,1.24,98.11
2011-05-03 08:00:00,31.7,37.48,6.6,2.05,98.14
2011-05-03 09:00:00,34.14,31.87,6.49,2.75,98.14
2011-05-03 10:00:00,36.63,26.93,6.36,3.26,98.11
2011-05-03 11:00:00,38.9,23.06,6.19,3.54,98.04
2011-05-03 12:00:00,40.44,20.73,6.08,3.61,97.95
2011-05-03 13:00:00,41.26,19.37,6.03,3.36,97.86
2011-05-03 14:00:00,41.41,18.68,6.08,2.89,97.76
2011-05-03 15:00:00,40.98,18.4,5.95,2.24,97.71
2011-05-03 16:00:00,40.12,18.5,5.64,1.43,97.7
2011-05-03 17:00:00,38.77,19.3,5.09,0.62,97.71
2011-05-03 18:00:00,35.9,22.55,2.92,0.05,97.75
2011-05-03 19:00:00,33.71,26.07,2.34,0.0,97.82
2011-05-03 20:00:00,32.85,28.25,2.45,0.0,97.89
2011-05-03 21:00:00,32.21,30.23,2.79,0.0,97.93
2011-05-03 22:00:00,31.88,31.59,3.83,0.0,97.94
2011-05-03 23:00:00,31.49,33.17,5.04,0.0,97.94
2011-05-04 00:00:00,30.66,36.44,5.56,0.0,97.93
2011-05-04 01:00:00,29.55,41.0,5.04,0.0,97.92
2011-05-04 02:00:00,28.54,45.42,4.34,0.0,97.91
2011-05-04 03:00:00,27.66,49.62,4.07,0.0,97.94
2011-05-04 04:00:00,26.82,54.39,4.02,0.0,97.99
2011-05-04 05:00:00,26.07,59.51,4.01,0.03,98.06
2011-05-04 06:00:00,26.42,62.22,5.0,0.46,98.15
2011-05-04 07:00:00,27.95,59.07,5.43,1.21,98.23
2011-05-04 08:00:00,30.21,50.7,5.42,2.03,98.27
2011-05-04 09:00:00,32.75,40.83,5.33,2.75,98.28
2011-05-04 10:00:00,35.27,31.36,5.15,3.3,98.25
2011-05-04 11:00:00,37.25,24.83,4.94,3.57,98.18
2011-05-04 12:00:00,38.65,20.69,4.73,3.66,98.1
2011-05-04 13:00:00,39.51,18.15,4.57,3.42,98.01
2011-05-04 14:00:00,39.87,16.9,4.65,2.95,97.93
2011-05-04 15:00:00,39.63,17.06,4.79,2.29,97.86
2011-05-04 16:00:00,38.88,18.27,4.8,1.49,97.83
2011-05-04 17:00:00,37.64,20.43,4.55,0.65,97.84
2011-05-04 18:00:00,35.04,24.72,2.65,0.06,97.88
2011-05-04 19:00:00,33.08,28.73,2.1,0.0,97.94
2011-05-04 20:00:00,32.34,30.61,2.2,0.0,98.01
2011-05-04 21:00:00,31.63,32.22,2.31,0.0,98.05
2011-05-04 22:00:00,31.04,33.59,2.61,0.0,98.06
2011-05-04 23:00:00,30.59,34.88,3.32,0.0,98.03
2011-05-05 00:00:00,30.14,36.77,4.42,0.0,98.01
2011-05-05 01:00:00,29.66,39.78,5.24,0.0,98.01
2011-05-05 02:00:00,28.97,44.16,5.2,0.0,98.03
2011-05-05 03:00:00,28.16,48.94,4.5,0.0,98.06
2011-05-05 04:00:00,27.31,53.63,3.83,0.0,98.1
2011-05-05 05:00:00,26.59,58.44,3.87,0.03,98.16
2011-05-05 06:00:00,26.91,60.19,4.93,0.47,98.23
2011-05-05 07:00:00,28.45,53.88,5.42,1.23,98.27
2011-05-05 08:00:00,31.02,41.37,5.24,2.03,98.3
2011-05-05 09:00:00,34.18,29.96,4.92,2.73,98.28
2011-05-05 10:00:00,36.81,23.72,4.66,3.25,98.23
2011-05-05 11:00:00,38.68,20.1,4.44,3.51,98.15
2011-05-05 12:00:00,39.87,17.61,4.27,3.62,98.06
2011-05-05 13:00:00,40.61,15.68,4.23,3.38,97.97
2011-05-05 14:00:00,40.82,14.61,4.33,2.91,97.9
2011-05-05 15:00:00,40.5,14.37,4.43,2.17,97.83
2011-05-05 16:00:00,39.73,14.78,4.41,1.36,97.8
2011-05-05 17:00:00,38.48,15.85,4.1,0.55,97.8
2011-05-05 18:00:00,35.2,19.12,1.95,0.05,97.82
2011-05-05 19:00:00,33.03,21.65,1.66,0.0,97.87
2011-05-05 20:00:00,32.18,22.76,1.76,0.0,97.92
2011-05-05 21:00:00,31.41,23.71,2.0,0.0,97.95
2011-05-05 22:00:00,30.71,24.68,2.37,0.0,97.96
2011-05-05 23:00:00,30.05,25.66,2.85,0.0,97.95
2011-05-06 00:00:00,29.35,26.68,3.52,0.0,97.93
2011-05-06 01:00:00,28.42,28.11,4.25,0.0,97.93
2011-05-06 02:00:00,27.3,30.36,4.61,0.0,97.95
2011-05-06 03:00:00,26.18,33.72,4.37,0.0,97.99
2011-05-06 04:00:00,25.23,38.07,3.89,0.0,98.03
2011-05-06 05:00:00,24.46,42.89,3.54,0.03,98.1
2011-05-06 06:00:00,25.29,43.85,4.23,0.47,98.17
2011-05-06 07:00:00,27.88,41.04,4.27,1.22,98.24
2011-05-06 08:00:00,30.88,34.99,4.22,2.04,98.28
2011-05-06 09:00:00,34.19,26.4,3.88,2.76,98.29
2011-05-06 10:00:00,36.76,20.94,3.42,3.29,98.25
2011-05-06 11:00:00,38.44,18.02,3.07,3.47,98.18
2011-05-06 12:00:00,39.55,16.07,2.73,3.72,98.08
2011-05-06 13:00:00,40.18,14.73,2.39,3.48,97.99
2011-05-06 14:00:00,40.44,13.67,2.31,3.01,97.9
2011-05-06 15:00:00,40.2,13.1,2.39,2.34,97.85
2011-05-06 16:00:00,39.48,13.11,2.51,1.54,97.83
2011-05-06 17:00:00,38.27,13.72,2.55,0.68,97.87
2011-05-06 18:00:00,34.77,16.68,1.28,0.06,97.91
2011-05-06 19:00:00,32.59,19.14,1.34,0.0,97.98
2011-05-06 20:00:00,31.67,20.61,1.43,0.0,98.04
2011-05-06 21:00:00,30.85,22.16,1.49,0.0,98.08
2011-05-06 22:00:00,30.11,23.74,1.51,0.0,98.09
2011-05-06 23:00:00,29.4,25.34,1.53,0.0,98.06
2011-05-07 00:00:00,28.99,26.48,1.52,0.0,98.03
2011-05-07 01:00:00,28.5,27.8,1.45,0.0,98.01
2011-05-07 02:00:00,27.76,29.87,1.18,0.0,98.02
2011-05-07 03:00:00,26.97,32.03,0.88,0.0,98.05
2011-05-07 04:00:00,26.38,33.6,0.58,0.0,98.11
2011-05-07 05:00:00,26.09,34.1,0.25,0.04,98.17
2011-05-07 06:00:00,27.61,30.83,0.9,0.54,98.25
2011-05-07 07:00:00,30.52,25.04,1.89,1.34,98.31
2011-05-07 08:00:00,34.21,19.73,2.04,2.14,98.33
2011-05-07 09:00:00,36.48,17.61,2.21,2.83,98.31
2011-05-07 10:00:00,38.2,16.21,2.43,3.33,98.26
2011-05-07 11:00:00,39.54,15.14,2.64,3.59,98.19
2011-05-07 12:00:00,40.49,14.44,2.86,3.56,98.1
2011-05-07 13:00:00,40.99,14.11,3.02,3.26,98.01
2011-05-07 14:00:00,41.01,14.04,3.01,2.77,97.93
2011-05-07 15:00:00,40.65,14.08,2.89,2.08,97.86
2011-05-07 16:00:00,39.9,14.44,2.81,1.3,97.83
2011-05-07 17:00:00,38.71,15.25,2.63,0.56,97.83
2011-05-07 18:00:00,35.58,18.09,1.23,0.06,97.85
2011-05-07 19:00:00,33.55,20.17,1.21,0.0,97.9
2011-05-07 20:00:00,32.68,21.03,1.25,0.0,97.95
2011-05-07 21:00:00,31.96,21.77,1.26,0.0,97.98
2011-05-07 22:00:00,31.31,22.52,1.24,0.0,97.97
2011-05-07 23:00:00,30.69,23.36,1.19,0.0,97.93
2011-05-08 00:00:00,30.13,24.21,1.11,0.0,97.88
2011-05-08 01:00:00,29.71,24.94,0.98,0.0,97.83
2011-05-08 02:00:00,29.07,26.22,0.88,0.0,97.82
2011-05-08 03:00:00,28.17,28.12,0.99,0.0,97.82
2011-05-08 04:00:00,26.94,30.84,1.31,0.0,97.86
2011-05-08 05:00:00,25.96,33.44,1.73,0.04,97.9
2011-05-08 06:00:00,27.95,30.56,3.73,0.47,97.97
2011-05-08 07:00:00,30.51,27.55,4.69,1.18,98.03
2011-05-08 08:00:00,34.43,22.84,5.44,1.96,98.06
2011-05-08 09:00:00,37.64,18.67,5.88,2.67,98.06
2011-05-08 10:00:00,39.76,16.14,6.11,3.21,98.02
2011-05-08 11:00:00,41.3,14.4,6.31,3.52,97.94
2011-05-08 12:00:00,42.35,13.09,6.42,3.55,97.84
2011-05-08 13:00:00,42.89,12.14,6.4,3.4,97.74
2011-05-08 14:00:00,42.92,11.57,6.32,2.89,97.67
2011-05-08 15:00:00,42.49,11.32,6.02,2.23,97.62
2011-05-08 16:00:00,41.64,11.4,5.65,1.42,97.61
2011-05-08 17:00:00,40.3,11.82,4.96,0.61,97.63
2011-05-08 18:00:00,36.68,14.1,2.6,0.06,97.69
2011-05-08 19:00:00,34.39,15.72,2.39,0.0,97.76
2011-05-08 20:00:00,33.35,16.52,2.38,0.0,97.82
2011-05-08 21:00:00,32.33,17.59,2.25,0.0,97.87
2011-05-08 22:00:00,31.42,18.8,2.16,0.0,97.87
2011-05-08 23:00:00,30.67,20.07,2.34,0.0,97.84
2011-05-09 00:00:00,30.14,21.59,3.09,0.0,97.81
2011-05-09 01:00:00,29.68,23.82,4.09,0.0,97.8
2011-05-09 02:00:00,28.91,27.01,4.43,0.0,97.79
2011-05-09 03:00:00,28.14,30.05,4.31,0.0,97.81
2011-05-09 04:00:00,27.48,32.48,4.22,0.0,97.86
2011-05-09 05:00:00,26.92,34.42,4.34,0.04,97.93
2011-05-09 06:00:00,27.77,33.52,5.28,0.47,98.0
2011-05-09 07:00:00,30.1,29.72,5.63,1.2,98.07
2011-05-09 08:00:00,33.12,23.6,5.96,2.01,98.11
2011-05-09 09:00:00,36.81,15.52,6.63,2.72,98.1
2011-05-09 10:00:00,39.63,11.61,7.03,3.25,98.06
2011-05-09 11:00:00,41.32,10.63,7.14,3.52,97.99
2011-05-09 12:00:00,42.34,10.34,7.1,3.66,97.9
2011-05-09 13:00:00,42.85,10.28,6.98,3.4,97.8
2011-05-09 14:00:00,42.85,10.33,6.66,2.9,97.73
2011-05-09 15:00:00,42.39,10.55,6.18,2.22,97.68
2011-05-09 16:00:00,41.52,10.95,5.68,1.42,97.66
2011-05-09 17:00:00,40.15,11.67,4.95,0.62,97.68
2011-05-09 18:00:00,36.4,14.3,2.59,0.06,97.73
2011-05-09 19:00:00,34.03,16.31,2.45,0.0,97.79
2011-05-09 20:00:00,33.14,17.12,2.69,0.0,97.86
2011-05-09 21:00:00,32.36,17.92,2.96,0.0,97.9
2011-05-09 22:00:00,31.8,19.03,3.55,0.0,97.89
2011-05-09 23:00:00,31.48,21.47,4.6,0.0,97.88
2011-05-10 00:00:00,30.7,26.65,4.88,0.0,97.87
2011-05-10 01:00:00,29.5,33.45,4.28,0.0,97.86
2011-05-10 02:00:00,28.45,38.82,3.85,0.0,97.85
2011-05-10 03:00:00,27.58,42.58,3.72,0.0,97.88
2011-05-10 04:00:00,26.76,46.08,3.62,0.0,97.94
2011-05-10 05:00:00,26.01,49.9,3.69,0.04,98.0
2011-05-10 06:00:00,26.62,51.6,4.94,0.46,98.07
2011-05-10 07:00:00,28.53,47.25,5.72,1.19,98.11
2011-05-10 08:00:00,31.28,37.15,5.83,2.01,98.13
2011-05-10 09:00:00,34.37,27.04,5.9,2.76,98.11
2011-05-10 10:00:00,37.52,19.08,6.09,3.26,98.05
2011-05-10 11:00:00,39.77,15.48,6.17,3.49,97.97
2011-05-10 12:00:00,41.13,13.75,6.21,3.66,97.88
2011-05-10 13:00:00,41.8,13.11,6.3,3.38,97.78
2011-05-10 14:00:00,41.92,13.28,6.37,2.88,97.71
2011-05-10 15:00:00,41.6,14.04,6.17,2.21,97.67
2011-05-10 16:00:00,40.84,15.36,5.71,1.42,97.65
2011-05-10 17:00:00,39.63,17.12,4.96,0.61,97.66
2011-05-10 18:00:00,36.52,21.1,2.55,0.06,97.69
2011-05-10 19:00:00,34.25,24.76,2.09,0.0,97.74
2011-05-10 20:00:00,33.44,26.63,2.26,0.0,97.78
2011-05-10 21:00:00,32.8,28.24,2.65,0.0,97.82
2011-05-10 22:00:00,32.46,29.84,3.85,0.0,97.82
2011-05-10 23:00:00,31.99,33.19,5.31,0.0,97.82
2011-05-11 00:00:00,30.95,39.19,5.56,0.0,97.82
2011-05-11 01:00:00,29.89,44.89,5.01,0.0,97.78
2011-05-11 02:00:00,29.06,48.36,4.72,0.0,97.77
2011-05-11 03:00:00,28.38,50.76,5.0,0.0,97.81
2011-05-11 04:00:00,27.5,54.73,4.99,0.0,97.87
2011-05-11 05:00:00,26.65,59.92,5.03,0.04,97.94
2011-05-11 06:00:00,26.87,63.01,6.1,0.52,98.02
2011-05-11 07:00:00,28.5,58.56,6.74,1.22,98.1
2011-05-11 08:00:00,30.95,49.12,6.69,2.01,98.13
2011-05-11 09:00:00,33.75,39.34,6.47,2.71,98.13
2011-05-11 10:00:00,36.51,30.92,6.27,3.22,98.08
2011-05-11 11:00:00,38.88,24.4,6.06,3.49,98.0
2011-05-11 12:00:00,40.6,20.05,5.87,3.68,97.91
2011-05-11 13:00:00,41.69,17.3,5.67,3.44,97.83
2011-05-11 14:00:00,42.26,15.69,5.71,2.96,97.76
2011-05-11 15:00:00,42.13,15.26,5.7,2.29,97.72
2011-05-11 16:00:00,41.43,15.87,5.53,1.48,97.7
2011-05-11 17:00:00,40.15,17.45,5.1,0.66,97.72
2011-05-11 18:00:00,37.06,21.33,2.92,0.07,97.75
2011-05-11 19:00:00,34.69,24.99,2.47,0.0,97.8
2011-05-11 20:00:00,33.78,26.83,2.67,0.0,97.85
2011-05-11 21:00:00,32.97,28.55,2.89,0.0,97.88
2011-05-11 22:00:00,32.32,30.12,3.38,0.0,97.88
2011-05-11 23:00:00,31.83,31.72,4.19,0.0,97.85
2011-05-12 00:00:00,31.24,34.19,4.75,0.0,97.83
2011-05-12 01:00:00,30.2,38.44,4.54,0.0,97.81
2011-05-12 02:00:00,29.11,43.51,4.09,0.0,97.81
2011-05-12 03:00:00,28.24,48.04,4.0,0.0,97.84
2011-05-12 04:00:00,27.56,52.15,4.16,0.0,97.89
2011-05-12 05:00:00,27.0,56.53,4.32,0.04,97.95
2011-05-12 06:00:00,27.55,58.4,5.27,0.49,98.01
2011-05-12 07:00:00,29.37,54.77,5.89,1.21,98.08
2011-05-12 08:00:00,31.69,47.29,5.89,2.02,98.11
2011-05-12 09:00:00,34.16,39.98,5.79,2.7,98.1
2011-05-12 10:00:00,36.62,33.15,5.53,3.21,98.06
2011-05-12 11:00:00,38.72,27.98,5.2,3.49,97.98
2011-05-12 12:00:00,40.19,24.51,5.01,3.58,97.89
2011-05-12 13:00:00,41.11,22.33,4.99,3.33,97.79
2011-05-12 14:00:00,41.59,20.94,4.93,2.86,97.71
2011-05-12 15:00:00,41.53,20.32,4.67,2.19,97.66
2011-05-12 16:00:00,40.93,20.41,4.32,1.4,97.64
2011-05-12 17:00:00,39.86,21.23,3.78,0.61,97.65
2011-05-12 18:00:00,37.03,24.66,1.77,0.07,97.7
2011-05-12 19:00:00,34.85,27.96,1.41,0.0,97.77
2011-05-12 20:00:00,33.97,29.56,1.48,0.0,97.84
2011-05-12 21:00:00,33.19,31.07,1.61,0.0,97.89
2011-05-12 22:00:00,32.49,32.65,1.79,0.0,97.91
2011-05-12 23:00:00,31.85,34.43,2.06,0.0,97.89
2011-05-13 00:00:00,31.25,36.84,2.62,0.0,97.86
2011-05-13 01:00:00,30.57,40.58,3.55,0.0,97.82
2011-05-13 02:00:00,29.71,46.27,4.4,0.0,97.83
2011-05-13 03:00:00,28.92,52.72,4.91,0.0,97.88
2011-05-13 04:00:00,28.27,58.17,5.02,0.0,97.95
2011-05-13 05:00:00,27.77,62.22,5.01,0.05,98.02
2011-05-13 06:00:00,28.47,61.5,5.52,0.51,98.11
2011-05-13 07:00:00,30.28,56.35,5.9,1.23,98.18
2011-05-13 08:00:00,32.49,49.34,5.82,2.0,98.22
2011-05-13 09:00:00,34.98,41.69,5.53,2.7,98.21
2011-05-13 10:00:00,37.47,33.99,5.1,3.23,98.15
2011-05-13 11:00:00,39.62,27.44,4.53,3.5,98.06
2011-05-13 12:00:00,41.2,22.59,4.0,3.65,97.95
2011-05-13 13:00:00,42.17,19.22,3.6,3.41,97.85
2011-05-13 14:00:00,42.69,17.1,3.36,2.94,97.77
2011-05-13 15:00:00,42.62,16.11,3.19,2.28,97.74
2011-05-13 16:00:00,42.06,15.89,3.05,1.49,97.74
2011-05-13 17:00:00,40.97,16.38,2.8,0.67,97.77
2011-05-13 18:00:00,37.5,19.71,1.31,0.07,97.82
2011-05-13 19:00:00,35.13,22.73,1.32,0.0,97.88
2011-05-13 20:00:00,34.03,24.55,1.43,0.0,97.93
2011-05-13 21:00:00,33.03,26.37,1.57,0.0,97.95
2011-05-13 22:00:00,32.12,28.21,1.73,0.0,97.95
2011-05-13 23:00:00,31.29,30.11,1.87,0.0,97.92
2011-05-14 00:00:00,30.52,31.91,2.01,0.0,97.89
2011-05-14 01:00:00,29.79,33.71,2.15,0.0,97.86
2011-05-14 02:00:00,29.08,35.74,2.29,0.0,97.86
2011-05-14 03:00:00,28.38,38.76,2.53,0.0,97.89
2011-05-14 04:00:00,27.65,43.9,2.96,0.0,97.94
2011-05-14 05:00:00,27.04,51.35,3.61,0.05,98.0
2011-05-14 06:00:00,28.05,54.87,5.01,0.58,98.07
2011-05-14 07:00:00,30.75,50.8,5.55,1.35,98.13
2011-05-14 08:00:00,33.86,41.76,5.62,2.14,98.17
2011-05-14 09:00:00,37.09,30.4,5.12,2.8,98.18
2011-05-14 10:00:00,39.23,24.4,4.66,3.26,98.14
2011-05-14 11:00:00,40.76,20.75,4.3,3.56,98.07
2011-05-14 12:00:00,41.87,18.21,3.98,3.6,97.99
2011-05-14 13:00:00,42.58,16.56,3.67,3.06,97.9
2011-05-14 14:00:00,42.81,15.73,3.44,2.77,97.82
2011-05-14 15:00:00,42.58,15.69,3.21,1.63,97.78
2011-05-14 16:00:00,41.87,16.28,2.93,0.94,97.77
2011-05-14 17:00:00,40.77,17.42,2.63,0.38,97.8
2011-05-14 18:00:00,37.85,20.77,1.26,0.04,97.85
2011-05-14 19:00:00,35.73,23.89,1.39,0.0,97.93
2011-05-14 20:00:00,35.04,25.44,1.83,0.0,97.99
2011-05-14 21:00:00,34.47,26.84,2.37,0.0,98.02
2011-05-14 22:00:00,34.02,27.87,2.95,0.0,98.03
2011-05-14 23:00:00,33.56,28.71,3.33,0.0,98.0
2011-05-15 00:00:00,32.97,29.44,3.44,0.0,97.97
2011-05-15 01:00:00,32.33,30.35,3.56,0.0,97.94
2011-05-15 02:00:00,31.67,31.71,3.55,0.0,97.94
2011-05-15 03:00:00,30.62,34.23,3.22,0.0,97.97
2011-05-15 04:00:00,29.63,37.46,3.16,0.0,98.03
2011-05-15 05:00:00,28.94,40.73,3.29,0.05,98.12
2011-05-15 06:00:00,29.68,41.09,3.98,0.51,98.22
2011-05-15 07:00:00,32.2,37.33,4.1,1.25,98.3
2011-05-15 08:00:00,35.18,31.43,4.24,2.08,98.34
2011-05-15 09:00:00,38.3,24.96,3.92,2.75,98.34
2011-05-15 10:00:00,40.34,21.8,3.5,3.25,98.3
2011-05-15 11:00:00,41.83,19.79,3.03,3.51,98.22
2011-05-15 12:00:00,42.84,18.37,2.57,3.64,98.12
2011-05-15 13:00:00,43.47,17.34,2.25,3.37,98.02
2011-05-15 14:00:00,43.72,16.61,2.11,2.93,97.94
2011-05-15 15:00:00,43.56,16.27,2.19,2.28,97.88
2011-05-15 16:00:00,42.97,16.23,2.28,1.43,97.85
2011-05-15 17:00:00,41.96,16.52,2.2,0.61,97.84
2011-05-15 18:00:00,39.34,18.82,1.0,0.07,97.88
2011-05-15 19:00:00,37.26,21.22,0.93,0.0,97.94
2011-05-15 20:00:00,35.99,23.44,1.14,0.0,98.0
2011-05-15 21:00:00,35.57,25.8,3.31,0.0,98.06
2011-05-15 22:00:00,33.41,32.85,4.98,0.0,98.12
2011-05-15 23:00:00,31.95,39.61,5.37,0.0,98.14
2011-05-16 00:00:00,31.06,43.61,4.51,0.0,98.12
2011-05-16 01:00:00,30.22,46.1,2.83,0.0,98.08
2011-05-16 02:00:00,29.52,47.72,2.09,0.0,98.07
2011-05-16 03:00:00,29.03,48.95,2.06,0.0,98.1
2011-05-16 04:00:00,28.59,50.25,2.32,0.0,98.17
2011-05-16 05:00:00,28.36,50.61,2.76,0.05,98.26
2011-05-16 06:00:00,29.7,45.84,3.97,0.53,98.36
2011-05-16 07:00:00,32.63,35.47,4.06,1.21,98.43
2011-05-16 08:00:00,36.4,25.29,3.9,1.83,98.46
2011-05-16 09:00:00,39.36,20.18,3.2,2.71,98.44
2011-05-16 10:00:00,41.37,17.52,2.47,3.19,98.39
2011-05-16 11:00:00,42.72,15.68,1.88,3.58,98.32
2011-05-16 12:00:00,43.56,14.52,1.63,3.57,98.25
2011-05-16 13:00:00,43.96,13.96,1.6,3.25,98.18
2011-05-16 14:00:00,44.05,13.68,1.54,2.6,98.12
2011-05-16 15:00:00,43.78,13.66,1.5,1.57,98.09
2011-05-16 16:00:00,43.3,13.82,1.52,0.91,98.07
2011-05-16 17:00:00,42.4,14.38,1.55,0.41,98.09
2011-05-16 18:00:00,39.78,16.87,0.93,0.04,98.13
2011-05-16 19:00:00,37.82,18.75,1.19,0.0,98.18
2011-05-16 20:00:00,37.03,19.66,1.58,0.0,98.25
2011-05-16 21:00:00,36.31,20.62,2.06,0.0,98.29
2011-05-16 22:00:00,35.58,21.78,2.65,0.0,98.29
2011-05-16 23:00:00,34.9,22.86,3.25,0.0,98.28
2011-05-17 00:00:00,34.04,24.21,3.48,0.0,98.24
2011-05-17 01:00:00,33.12,25.72,3.52,0.0,98.21
2011-05-17 02:00:00,32.17,27.46,3.25,0.0,98.2
2011-05-17 03:00:00,31.43,28.98,3.01,0.0,98.22
2011-05-17 04:00:00,30.65,30.73,2.69,0.0,98.26
2011-05-17 05:00:00,30.01,32.53,2.6,0.04,98.33
2011-05-17 06:00:00,31.19,31.91,3.93,0.31,98.42
2011-05-17 07:00:00,33.37,32.59,4.41,0.79,98.48
2011-05-17 08:00:00,36.21,28.35,4.31,1.42,98.52
2011-05-17 09:00:00,38.9,22.61,3.63,2.34,98.51
2011-05-17 10:00:00,40.54,20.11,2.93,3.05,98.46
2011-05-17 11:00:00,41.81,18.6,2.4,3.34,98.4
2011-05-17 12:00:00,42.69,17.65,1.96,3.12,98.29
2011-05-17 13:00:00,43.23,17.12,1.69,2.81,98.18
2011-05-17 14:00:00,43.37,16.93,1.78,2.42,98.08
2011-05-17 15:00:00,43.14,16.92,2.09,2.06,98.02
2011-05-17 16:00:00,42.5,17.33,2.34,1.26,97.99
2011-05-17 17:00:00,41.5,18.2,2.29,0.55,98.0
2011-05-17 18:00:00,39.2,23.66,1.12,0.06,98.04
2011-05-17 19:00:00,37.48,26.7,1.07,0.0,98.09
2011-05-17 20:00:00,36.69,27.46,1.11,0.0,98.14
2011-05-17 21:00:00,35.86,28.14,1.19,0.0,98.16
2011-05-17 22:00:00,35.06,28.83,1.32,0.0,98.17
2011-05-17 23:00:00,34.3,29.49,1.53,0.0,98.16
2011-05-18 00:00:00,33.55,30.19,1.66,0.0,98.11
2011-05-18 01:00:00,32.84,30.94,1.66,0.0,98.07
2011-05-18 02:00:00,32.18,31.81,1.51,0.0,98.05
2011-05-18 03:00:00,31.58,32.68,1.36,0.0,98.06
2011-05-18 04:00:00,31.02,33.71,1.27,0.0,98.08
2011-05-18 05:00:00,30.67,34.33,1.35,0.05,98.13
2011-05-18 06:00:00,31.77,31.31,2.74,0.56,98.19
2011-05-18 07:00:00,33.16,28.6,3.51,1.35,98.26
2011-05-18 08:00:00,35.79,24.4,4.4,2.15,98.29
2011-05-18 09:00:00,38.97,20.33,4.65,2.82,98.29
2011-05-18 10:00:00,41.09,18.33,4.36,3.3,98.24
2011-05-18 11:00:00,42.25,17.39,4.23,3.56,98.14
2011-05-18 12:00:00,42.47,17.14,4.32,3.58,98.04
2011-05-18 13:00:00,42.72,16.64,4.41,3.35,97.94
2011-05-18 14:00:00,42.94,16.06,4.49,2.89,97.86
2011-05-18 15:00:00,42.72,15.87,4.61,2.24,97.81
2011-05-18 16:00:00,42.07,16.21,4.61,1.47,97.78
2011-05-18 17:00:00,40.9,17.28,4.38,0.68,97.79
2011-05-18 18:00:00,38.1,20.9,2.62,0.08,97.82
2011-05-18 19:00:00,35.78,24.1,2.4,0.0,97.88
2011-05-18 20:00:00,34.82,25.29,2.7,0.0,97.93
2011-05-18 21:00:00,33.7,26.69,2.8,0.0,97.97
2011-05-18 22:00:00,32.59,27.99,2.75,0.0,97.97
2011-05-18 23:00:00,31.48,29.49,2.58,0.0,97.96
2011-05-19 00:00:00,30.51,31.19,2.41,0.0,97.92
2011-05-19 01:00:00,29.73,33.09,2.44,0.0,97.88
2011-05-19 02:00:00,29.17,35.36,2.74,0.0,97.85
2011-05-19 03:00:00,28.71,38.37,3.22,0.0,97.86
2011-05-19 04:00:00,28.18,42.18,3.58,0.0,97.88
2011-05-19 05:00:00,27.69,46.27,3.8,0.06,97.93
2011-05-19 06:00:00,28.68,47.54,5.1,0.6,98.0
2011-05-19 07:00:00,30.73,44.12,5.73,1.38,98.03
2011-05-19 08:00:00,33.61,34.88,5.84,2.17,98.04
2011-05-19 09:00:00,36.58,26.86,5.7,2.84,98.02
2011-05-19 10:00:00,38.84,22.18,5.53,3.33,97.97
2011-05-19 11:00:00,40.56,19.17,5.43,3.59,97.89
2011-05-19 12:00:00,41.75,17.24,5.38,3.7,97.8
2011-05-19 13:00:00,42.48,16.11,5.4,3.46,97.69
2011-05-19 14:00:00,42.72,15.66,5.5,3.0,97.6
2011-05-19 15:00:00,42.57,15.79,5.56,2.34,97.53
2011-05-19 16:00:00,41.9,16.65,5.54,1.56,97.48
2011-05-19 17:00:00,40.7,18.3,5.23,0.74,97.46
2011-05-19 18:00:00,38.06,22.22,3.19,0.09,97.48
2011-05-19 19:00:00,35.63,26.64,2.28,0.0,97.52
2011-05-19 20:00:00,34.81,28.66,2.34,0.0,97.56
2011-05-19 21:00:00,34.25,30.32,2.81,0.0,97.61
2011-05-19 22:00:00,33.83,31.78,3.99,0.0,97.62
2011-05-19 23:00:00,33.04,34.14,5.02,0.0,97.63
2011-05-20 00:00:00,31.89,37.56,5.29,0.0,97.59
2011-05-20 01:00:00,30.85,41.42,5.69,0.0,97.55
2011-05-20 02:00:00,29.91,44.87,5.5,0.0,97.52
2011-05-20 03:00:00,28.98,49.15,5.5,0.0,97.51
2011-05-20 04:00:00,28.07,54.71,5.42,0.0,97.54
2011-05-20 05:00:00,27.36,61.17,5.35,0.06,97.6
2011-05-20 06:00:00,27.8,65.31,6.45,0.57,97.67
2011-05-20 07:00:00,29.54,61.19,7.05,1.33,97.71
2011-05-20 08:00:00,31.92,52.25,7.26,2.1,97.72
