,T,RH,WS,Rs,P
2015-07-08 10:00:00,34.86,47.89,1.14,2.53,97.39
2015-07-08 11:00:00,35.51,45.79,0.75,2.77,97.37
2015-07-08 12:00:00,36.13,43.7,0.93,2.86,97.33
2015-07-08 13:00:00,36.56,42.39,1.46,2.96,97.28
2015-07-08 14:00:00,36.73,41.88,2.16,2.43,97.25
2015-07-08 15:00:00,36.69,41.71,2.7,1.73,97.22
2015-07-08 16:00:00,36.44,42.13,2.9,1.12,97.2
2015-07-08 17:00:00,35.87,43.1,2.82,0.52,97.19
2015-07-08 18:00:00,34.56,48.32,1.79,0.13,97.21
2015-07-08 19:00:00,33.18,52.81,1.2,0.0,97.25
2015-07-08 20:00:00,32.67,54.06,1.03,0.0,97.3
2015-07-08 21:00:00,32.26,54.96,0.88,0.0,97.33
2015-07-08 22:00:00,31.73,56.54,0.87,0.0,97.35
2015-07-08 23:00:00,31.12,57.82,0.99,0.0,97.34
2015-07-09 00:00:00,30.58,58.67,1.22,0.0,97.31
2015-07-09 01:00:00,30.16,59.93,1.46,0.0,97.27
2015-07-09 02:00:00,29.78,61.57,1.51,0.0,97.25
2015-07-09 03:00:00,29.46,63.19,1.4,0.0,97.25
2015-07-09 04:00:00,29.13,64.95,1.34,0.0,97.27
2015-07-09 05:00:00,29.08,65.78,1.69,0.04,97.31
2015-07-09 06:00:00,30.1,62.38,2.49,0.38,97.35
2015-07-09 07:00:00,32.74,51.77,1.91,0.93,97.4
2015-07-09 08:00:00,34.43,46.22,1.99,1.69,97.43
2015-07-09 09:00:00,35.58,43.05,2.16,2.35,97.42
2015-07-09 10:00:00,36.71,40.15,2.47,2.58,97.39
2015-07-09 11:00:00,37.68,37.69,2.82,3.07,97.33
2015-07-09 12:00:00,38.46,35.81,3.12,2.65,97.27
2015-07-09 13:00:00,39.04,34.45,3.47,2.04,97.19
2015-07-09 14:00:00,39.32,33.78,3.54,1.55,97.13
2015-07-09 15:00:00,39.35,33.41,3.42,0.99,97.08
2015-07-09 16:00:00,38.91,33.64,3.41,0.44,97.03
2015-07-09 17:00:00,38.04,34.86,3.47,0.16,97.01
2015-07-09 18:00:00,36.73,37.53,3.05,0.04,97.02
2015-07-09 19:00:00,35.12,42.1,2.61,0.0,97.07
2015-07-09 20:00:00,34.35,45.04,3.1,0.0,97.13
2015-07-09 21:00:00,33.64,47.44,3.27,0.0,97.18
2015-07-09 22:00:00,32.97,49.54,3.32,0.0,97.2
2015-07-09 23:00:00,32.37,51.39,3.4,0.0,97.19
2015-07-10 00:00:00,31.8,53.15,3.69,0.0,97.15
2015-07-10 01:00:00,31.13,55.41,4.0,0.0,97.09
2015-07-10 02:00:00,30.43,58.05,4.0,0.0,97.03
2015-07-10 03:00:00,29.79,60.61,3.83,0.0,97.0
2015-07-10 04:00:00,29.28,62.38,3.56,0.0,97.0
2015-07-10 05:00:00,29.08,62.66,3.5,0.04,97.02
2015-07-10 06:00:00,30.16,58.09,3.89,0.38,97.07
2015-07-10 07:00:00,31.73,53.99,3.72,0.95,97.11
2015-07-10 08:00:00,32.4,56.02,3.14,1.61,97.14
2015-07-10 09:00:00,33.6,53.36,2.61,2.22,97.17
2015-07-10 10:00:00,34.93,49.55,1.9,2.7,97.17
2015-07-10 11:00:00,35.97,46.45,1.65,2.97,97.14
2015-07-10 12:00:00,36.57,44.35,1.63,2.82,97.09
2015-07-10 13:00:00,36.91,42.87,1.55,2.87,97.03
2015-07-10 14:00:00,36.98,41.79,1.42,2.42,96.99
2015-07-10 15:00:00,36.8,41.13,1.24,1.88,96.95
2015-07-10 16:00:00,36.39,41.04,1.11,1.22,96.92
2015-07-10 17:00:00,35.65,42.24,1.09,0.54,96.92
2015-07-10 18:00:00,34.51,45.32,0.88,0.13,96.96
2015-07-10 19:00:00,32.94,51.45,0.77,0.0,97.02
2015-07-10 20:00:00,32.07,54.26,1.06,0.0,97.09
2015-07-10 21:00:00,31.43,55.13,1.4,0.0,97.14
2015-07-10 22:00:00,30.93,55.99,1.6,0.0,97.17
2015-07-10 23:00:00,30.44,57.19,1.61,0.0,97.17
2015-07-11 00:00:00,29.94,58.78,1.52,0.0,97.16
2015-07-11 01:00:00,29.47,60.56,1.46,0.0,97.15
2015-07-11 02:00:00,29.06,62.29,1.63,0.0,97.16
2015-07-11 03:00:00,28.76,63.9,2.24,0.0,97.18
2015-07-11 04:00:00,28.46,66.24,3.04,0.0,97.23
2015-07-11 05:00:00,28.25,69.09,3.74,0.03,97.3
2015-07-11 06:00:00,29.28,66.48,4.6,0.31,97.36
2015-07-11 07:00:00,31.11,57.56,5.02,0.77,97.41
2015-07-11 08:00:00,32.25,54.27,4.66,1.6,97.46
2015-07-11 09:00:00,33.43,50.83,4.05,2.22,97.49
2015-07-11 10:00:00,34.46,47.8,3.65,2.17,97.48
2015-07-11 11:00:00,35.35,45.08,3.61,3.01,97.44
2015-07-11 12:00:00,35.99,42.89,3.77,3.11,97.36
2015-07-11 13:00:00,36.39,41.2,3.97,2.73,97.3
2015-07-11 14:00:00,36.51,40.2,4.19,2.88,97.24
2015-07-11 15:00:00,36.22,40.22,4.37,2.22,97.21
2015-07-11 16:00:00,35.52,41.58,4.39,1.46,97.2
2015-07-11 17:00:00,34.51,43.47,4.28,0.73,97.21
2015-07-11 18:00:00,33.2,46.67,3.96,0.16,97.26
2015-07-11 19:00:00,31.99,50.73,3.21,0.0,97.31
2015-07-11 20:00:00,31.23,54.01,2.75,0.0,97.37
2015-07-11 21:00:00,30.56,56.97,2.2,0.0,97.4
2015-07-11 22:00:00,29.91,59.69,1.7,0.0,97.42
2015-07-11 23:00:00,29.37,61.9,1.41,0.0,97.4
2015-07-12 00:00:00,28.89,63.89,1.29,0.0,97.38
2015-07-12 01:00:00,28.49,65.57,1.25,0.0,97.35
2015-07-12 02:00:00,28.13,67.19,1.16,0.0,97.33
2015-07-12 03:00:00,27.84,68.54,1.04,0.0,97.33
2015-07-12 04:00:00,27.6,69.69,0.97,0.0,97.36
2015-07-12 05:00:00,27.72,69.39,1.09,0.05,97.39
2015-07-12 06:00:00,29.54,62.28,2.44,0.42,97.43
2015-07-12 07:00:00,32.54,49.17,3.34,1.02,97.47
2015-07-12 08:00:00,34.34,42.75,3.77,1.7,97.52
2015-07-12 09:00:00,35.49,39.41,3.92,2.32,97.55
2015-07-12 10:00:00,36.38,36.56,4.08,2.79,97.55
2015-07-12 11:00:00,37.03,34.71,4.24,3.09,97.51
2015-07-12 12:00:00,37.57,33.26,4.27,3.39,97.45
2015-07-12 13:00:00,37.86,32.27,4.19,3.22,97.38
2015-07-12 14:00:00,37.91,31.73,4.03,2.52,97.34
2015-07-12 15:00:00,37.83,31.62,3.78,2.17,97.31
2015-07-12 16:00:00,37.51,31.72,3.55,1.45,97.3
2015-07-12 17:00:00,36.81,32.26,3.27,0.69,97.31
2015-07-12 18:00:00,35.69,33.97,2.41,0.15,97.34
2015-07-12 19:00:00,34.02,37.68,1.07,0.0,97.39
2015-07-12 20:00:00,33.18,40.18,0.9,0.0,97.44
2015-07-12 21:00:00,32.26,43.26,0.86,0.0,97.49
2015-07-12 22:00:00,31.48,46.37,0.84,0.0,97.52
2015-07-12 23:00:00,30.84,49.37,0.82,0.0,97.53
2015-07-13 00:00:00,30.34,52.12,0.79,0.0,97.53
2015-07-13 01:00:00,29.91,54.54,0.71,0.0,97.51
2015-07-13 02:00:00,29.49,56.57,0.59,0.0,97.49
2015-07-13 03:00:00,29.28,57.4,0.64,0.0,97.48
2015-07-13 04:00:00,29.15,57.85,0.89,0.0,97.51
2015-07-13 05:00:00,29.14,58.02,1.19,0.04,97.54
2015-07-13 06:00:00,30.33,53.96,2.21,0.4,97.59
2015-07-13 07:00:00,32.57,44.74,2.82,0.94,97.63
2015-07-13 08:00:00,34.33,39.76,3.27,1.69,97.66
2015-07-13 09:00:00,35.45,38.02,3.43,2.21,97.68
2015-07-13 10:00:00,36.11,37.26,3.5,2.77,97.67
2015-07-13 11:00:00,37.07,35.82,3.58,2.77,97.62
2015-07-13 12:00:00,37.48,35.53,3.56,3.27,97.55
2015-07-13 13:00:00,37.79,35.48,3.49,2.98,97.49
2015-07-13 14:00:00,37.35,36.87,3.54,2.57,97.43
2015-07-13 15:00:00,36.99,38.35,3.67,2.0,97.4
2015-07-13 16:00:00,36.41,40.38,3.88,1.24,97.38
2015-07-13 17:00:00,35.42,43.47,4.02,0.64,97.4
2015-07-13 18:00:00,34.41,46.84,3.9,0.15,97.44
2015-07-13 19:00:00,33.69,49.4,3.48,0.0,97.5
2015-07-13 20:00:00,33.27,51.17,2.91,0.0,97.55
2015-07-13 21:00:00,32.76,53.29,2.49,0.0,97.58
2015-07-13 22:00:00,32.19,55.73,2.62,0.0,97.57
2015-07-13 23:00:00,31.58,58.54,3.16,0.0,97.57
2015-07-14 00:00:00,30.94,61.59,3.81,0.0,97.54
2015-07-14 01:00:00,30.29,64.68,4.17,0.0,97.51
2015-07-14 02:00:00,29.68,67.67,4.26,0.0,97.49
2015-07-14 03:00:00,29.19,70.21,4.1,0.0,97.48
2015-07-14 04:00:00,28.83,72.19,3.9,0.0,97.49
2015-07-14 05:00:00,28.64,73.13,4.0,0.04,97.52
2015-07-14 06:00:00,29.37,68.56,5.33,0.42,97.56
2015-07-14 07:00:00,31.04,59.39,6.19,1.05,97.59
2015-07-14 08:00:00,33.13,50.51,6.27,1.78,97.6
2015-07-14 09:00:00,35.17,43.9,5.86,2.45,97.6
2015-07-14 10:00:00,36.87,39.28,5.53,2.83,97.56
2015-07-14 11:00:00,38.21,36.13,5.34,3.22,97.49
2015-07-14 12:00:00,39.02,34.32,5.23,3.17,97.4
2015-07-14 13:00:00,39.46,33.27,5.13,2.85,97.32
2015-07-14 14:00:00,39.5,33.03,5.11,2.58,97.25
2015-07-14 15:00:00,39.41,33.02,5.19,1.99,97.2
2015-07-14 16:00:00,39.01,33.48,5.24,1.31,97.16
2015-07-14 17:00:00,38.2,34.65,5.1,0.63,97.15
2015-07-14 18:00:00,37.13,36.51,4.41,0.14,97.16
2015-07-14 19:00:00,35.79,39.46,3.54,0.0,97.21
2015-07-14 20:00:00,34.95,40.72,4.04,0.0,97.26
2015-07-14 21:00:00,34.07,41.91,4.47,0.0,97.27
2015-07-14 22:00:00,33.2,43.38,4.68,0.0,97.25
2015-07-14 23:00:00,32.36,45.36,4.78,0.0,97.21
2015-07-15 00:00:00,31.57,47.88,4.9,0.0,97.17
2015-07-15 01:00:00,30.82,50.84,4.99,0.0,97.12
2015-07-15 02:00:00,30.18,53.96,4.88,0.0,97.09
2015-07-15 03:00:00,29.67,56.96,4.81,0.0,97.08
2015-07-15 04:00:00,29.19,59.86,5.03,0.0,97.1
2015-07-15 05:00:00,28.73,62.27,5.23,0.04,97.13
2015-07-15 06:00:00,29.46,59.45,6.5,0.43,97.15
2015-07-15 07:00:00,31.1,54.44,7.61,1.02,97.18
2015-07-15 08:00:00,32.98,49.26,7.88,1.73,97.18
2015-07-15 09:00:00,34.83,44.36,8.09,2.38,97.16
2015-07-15 10:00:00,36.42,40.63,8.09,2.88,97.13
2015-07-15 11:00:00,37.72,37.58,8.0,3.17,97.07
2015-07-15 12:00:00,38.68,34.92,7.93,3.49,97.0
2015-07-15 13:00:00,39.31,32.65,7.92,3.31,96.92
2015-07-15 14:00:00,39.6,30.84,7.73,2.9,96.85
2015-07-15 15:00:00,39.54,29.77,7.33,2.29,96.81
2015-07-15 16:00:00,39.05,29.9,6.89,1.56,96.77
2015-07-15 17:00:00,38.12,31.41,6.36,0.8,96.76
2015-07-15 18:00:00,36.77,34.45,5.08,0.17,96.77
2015-07-15 19:00:00,35.31,37.92,4.03,0.0,96.81
